LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,SEPT_STATUS,AUGUST_STATUS,JULY_STATUS,JUNE_STATUS,MAY_STATUS,APRILL_STATUS,SEPT_PAID,AUGUST_PAID,JULY_PAID,JUNE_PAID,MAY_PAID,APRIL_PAID,DEFAULTED
60000,1,1,3,43,9,9,9,9,9,9,1669,2000,1870,1000,586,619,0
20000,1,2,1,48,9,9,9,7,9,9,1500,3500,1000,1000,1000,1000,0
50000,1,1,3,45,9,10,10,7,10,10,261,2305,0,1200,1500,0,1
60000,1,1,3,41,9,9,9,9,9,9,2826,2269,2277,2002,2081,2395,0
460000,1,3,2,39,9,9,9,9,9,9,15495,10089,8077,6184,8047,6035,0
240000,1,4,3,40,11,11,11,11,11,11,2054,6984,0,0,0,0,0
30000,1,2,2,44,7,9,9,9,9,9,1306,1500,1400,3000,1000,0,1
50000,1,2,3,41,9,9,9,9,9,9,2500,2500,3000,1500,2000,3000,0
120000,1,2,3,41,11,11,11,11,11,11,0,0,0,0,0,0,1
120000,1,2,2,32,9,9,9,9,9,10,4100,6000,5000,5000,58895,5000,0
230000,1,3,2,40,11,11,11,11,11,11,7882,162,0,0,0,0,1
80000,1,3,2,39,9,9,9,9,10,10,8000,6000,0,390,390,540,0
20000,1,2,2,34,7,7,7,9,9,9,3500,0,1500,805,7000,542,1
360000,1,2,3,33,10,10,10,10,9,9,44730,22751,101691,2233,6138,16113,0
500000,1,3,3,30,9,9,9,9,9,9,2800,3500,2818,2743,3000,10000,0
30000,1,2,3,45,8,7,7,7,7,7,1600,2000,1600,800,0,1600,1
170000,1,3,2,29,10,7,10,7,10,10,70,19136,64,6314,3107,3494,0
240000,1,2,2,41,9,9,9,9,9,9,10000,11000,10300,7700,8000,8100,0
230000,1,3,3,40,11,11,11,11,11,11,2018,3605,2681,2673,3012,2583,0
180000,1,3,2,31,8,7,7,7,7,7,0,16000,6000,0,15000,7000,0
210000,1,1,3,38,7,7,7,7,7,7,12301,16,5812,218,0,0,1
460000,1,3,2,44,7,7,7,7,7,7,12000,12500,11000,11000,0,27000,1
200000,1,3,3,47,8,7,7,9,9,9,8013,13,8684,5500,7437,4600,1
80000,1,2,3,40,9,9,9,9,9,9,3007,5012,3119,3007,3110,3101,0
50000,1,2,3,49,8,7,7,9,9,9,2400,0,2300,1000,1000,1000,1
230000,1,2,2,38,7,7,7,7,7,9,8000,8000,6500,0,7000,6500,0
80000,1,2,3,38,9,9,9,9,9,10,1631,1432,1000,520,1097,2236,0
200000,1,2,3,32,10,10,9,9,10,10,90001,3935,3759,390,390,390,0
50000,1,1,3,40,10,10,10,10,10,10,2522,170,1261,390,390,390,0
30000,1,2,3,36,8,10,10,10,9,9,780,0,1170,0,0,0,0
280000,1,1,3,40,7,9,9,9,9,9,10000,9000,8000,6738,6974,7600,1
260000,1,2,3,37,9,9,9,9,9,9,3203,6015,5055,2011,4078,4522,0
200000,1,2,2,32,7,9,9,9,11,11,7600,4000,0,0,0,0,1
80000,1,2,2,32,7,9,9,9,9,7,3000,4005,2500,10000,0,5000,1
200000,1,3,2,45,9,9,9,9,9,9,5006,3024,2017,173,1002,3197,0
20000,1,4,3,28,9,9,9,11,11,11,1400,0,0,0,0,0,0
200000,1,2,3,47,10,10,9,9,9,9,235728,10000,5210,4009,3186,55152,1
60000,1,1,2,41,10,10,10,10,10,10,29687,30000,0,20009,10000,10000,0
50000,1,2,3,38,9,9,9,9,9,9,2000,2000,2000,944,1118,1000,0
50000,1,2,3,42,9,9,9,10,9,9,1000,0,18700,663,700,820,0
50000,1,2,2,41,9,9,9,9,9,9,2721,1750,1200,1000,1000,1000,0
200000,1,1,2,43,6,7,7,7,7,7,0,0,0,0,0,0,1
130000,1,1,2,38,7,7,9,9,9,9,20,4544,3200,3500,3585,2519,1
130000,1,2,2,41,9,9,9,9,9,9,3466,2781,1702,602,492,515,1
50000,1,2,2,32,10,7,7,10,10,11,0,0,780,0,0,0,1
160000,1,3,2,33,7,7,7,9,9,9,15000,4000,8000,4000,4000,4000,1
50000,1,2,2,32,8,7,7,9,9,9,2500,0,1800,2000,2000,2000,1
10000,1,2,2,46,9,9,9,9,9,9,1143,1218,1000,372,0,0,0
200000,1,2,2,35,9,9,9,9,9,9,3000,3000,3000,4000,4000,5000,0
360000,1,3,2,38,11,11,11,11,11,11,14123,38722,5235,4710,6392,12576,0
230000,1,3,3,37,11,11,11,11,11,11,1742,3267,800,2458,1880,2414,0
200000,1,3,2,34,10,10,11,11,10,10,4005,326,2323,4264,2028,1857,0
50000,1,1,3,43,9,9,9,9,9,9,1767,1799,1510,1119,1169,2000,1
90000,1,2,3,34,9,9,9,9,9,9,3547,3580,13000,7000,6000,7000,0
270000,1,3,2,36,11,11,11,11,11,11,1879,6909,8587,880,4861,3212,0
50000,1,2,3,41,9,9,9,9,11,11,2263,2400,0,0,0,0,0
50000,1,2,3,39,7,6,7,9,9,9,0,1000,1592,1055,2421,0,1
20000,1,2,3,39,9,9,9,9,9,9,1200,10000,1301,662,700,1000,0
50000,1,1,3,35,9,9,9,9,9,9,2000,2200,1968,1106,1040,1069,1
390000,1,2,3,39,10,7,10,10,9,9,8,5806,7667,95,5804,4721,0
50000,1,2,2,36,5,6,7,9,9,9,3,0,2183,2695,29276,4,0
160000,1,1,2,38,8,11,11,10,9,9,0,0,700,0,0,0,0
20000,1,2,3,36,6,7,7,7,7,7,0,2921,0,1702,0,1594,1
230000,1,2,2,36,11,11,11,11,11,11,1864,2590,8039,2984,0,381,0
50000,1,3,2,46,9,9,9,9,9,9,2000,2500,2040,2000,1037,2000,0
50000,1,1,2,40,9,9,9,9,7,7,2000,2356,3494,2000,0,1725,0
80000,1,1,3,37,9,9,9,9,9,9,3018,2113,3007,2000,3000,20000,0
240000,1,2,3,42,10,10,10,10,9,9,1921,1534,2961,3001,2024,1000,0
90000,1,1,3,39,9,9,9,9,9,9,4000,2625,2511,1501,1391,1393,1
260000,1,1,3,44,9,9,9,9,9,9,11000,7100,135546,4500,4590,4501,0
50000,1,2,2,47,9,9,9,9,9,9,2488,2800,1610,918,1214,468,0
350000,1,3,3,41,9,9,9,9,9,9,1411,1441,1455,998,1033,1038,0
20000,1,2,2,42,9,9,9,9,9,9,1276,1603,1311,684,860,874,0
110000,1,1,3,41,9,9,9,9,9,9,2510,2509,2031,1507,2032,1521,0
80000,1,1,3,34,10,10,9,9,10,9,10826,3683,5034,5981,2895,3789,0
230000,1,2,3,34,8,11,10,7,7,9,0,33,0,0,1100,704,1
370000,1,2,2,39,9,9,9,9,9,9,15198,14177,15118,15020,10000,308000,0
100000,1,2,3,38,10,10,10,7,9,9,864,2438,821,1,3110,2206,1
490000,1,2,2,35,7,7,9,9,9,9,0,13932,11771,10187,8013,7014,1
50000,1,2,2,42,7,7,7,7,10,9,0,3701,554,10026,421,6106,0
200000,1,1,2,41,11,11,11,11,11,11,182,3165,0,0,0,94,0
70000,1,2,3,37,7,7,7,7,7,7,3000,2400,2000,3000,2508,0,1
210000,1,2,3,38,10,10,10,10,10,10,0,2684,0,10652,326,0,0
50000,1,1,2,33,9,9,9,9,9,9,1866,2007,1915,589,1500,1000,0
50000,1,1,2,34,9,9,9,9,9,9,1792,2208,1513,1149,1245,1271,0
100000,1,3,2,34,9,9,7,7,7,7,7100,0,3000,0,2000,0,1
160000,1,2,2,38,5,6,7,7,6,7,0,5500,6700,0,27,2800,1
30000,1,2,3,32,11,11,11,11,11,11,6367,2115,5933,4192,0,0,0
220000,1,3,2,34,9,9,7,7,9,9,15206,6000,0,5193,546,1485,1
150000,1,1,2,29,10,10,7,10,10,10,3431,0,1300,936,901,911,0
300000,1,2,2,31,9,9,9,9,9,9,10208,12507,15056,5027,5007,5063,0
390000,1,2,3,36,8,11,11,11,11,11,0,0,0,0,0,0,0
180000,1,3,3,36,10,9,9,9,9,9,6063,8431,6845,4465,4287,4060,0
300000,1,3,2,40,8,11,11,11,11,11,0,0,0,0,0,0,0
150000,1,3,3,37,9,9,9,9,9,7,3515,5002,5189,14002,8,4009,0
80000,1,2,3,36,9,9,9,9,9,9,2900,3900,2750,2800,3200,2964,1
250000,1,2,2,31,8,11,11,11,11,10,0,0,0,0,1026,1026,0
350000,1,3,3,37,11,11,11,11,11,11,1133,607,4545,620,1911,4690,0
380000,1,3,3,40,9,9,9,9,9,9,10000,9000,10021,10000,10000,10000,0
450000,1,3,2,34,10,10,10,10,10,10,0,2328,192,1638,14169,1122,0
340000,1,3,2,35,9,10,10,10,9,10,16591,27283,29255,58276,12565,13507,0
70000,1,2,3,44,9,9,9,9,9,9,1500,1585,1500,1000,600,1500,0
320000,1,2,3,37,9,9,9,9,9,9,13200,13006,11500,9000,10000,8000,1
180000,1,3,3,48,10,10,10,10,10,9,1260,325,1000,1100,0,0,0
360000,1,3,3,43,9,10,10,10,11,11,3390,3638,0,0,0,0,0
230000,1,3,3,46,8,7,7,7,7,7,8000,8500,8000,7500,0,6622,1
280000,1,3,2,36,8,7,9,9,9,9,0,13500,14500,10000,9000,12000,0
50000,1,2,2,34,9,9,7,9,9,9,4729,86,2198,1198,600,1000,0
260000,1,2,3,34,9,9,9,9,9,9,6203,5704,2411,2412,3100,3600,1
230000,1,2,2,41,10,9,9,9,9,9,10014,1602,1017,332,9,3626,0
240000,1,3,2,41,11,11,11,11,11,11,63752,700,0,638,1275,421,0
140000,1,3,3,44,9,9,9,7,9,9,3500,5500,4000,5000,5000,5000,0
360000,1,3,3,43,9,10,10,10,9,9,13952,864,124037,1679,1163,1126,0
320000,1,3,3,44,10,10,10,10,10,10,4526,11911,14425,7063,4839,6271,0
310000,1,3,3,36,10,10,10,10,10,10,6765,6076,14972,5512,12570,9215,0
60000,1,2,2,42,9,9,9,10,9,9,3000,1405,60941,1056,2100,1101,0
380000,1,2,3,38,9,9,9,9,9,9,14008,17000,13070,15000,13000,14000,0
40000,1,4,2,37,9,9,9,9,10,9,1596,1006,0,17000,2000,780,0
150000,1,2,3,40,9,9,9,9,9,11,3400,1600,1700,0,0,0,0
360000,1,1,2,40,10,10,10,9,9,9,316,4919,1000,110,1025,2684,0
200000,1,3,3,36,10,10,10,9,9,9,33485,16254,100551,12077,20182,21104,0
260000,1,4,3,42,9,9,9,9,9,9,8000,7100,200140,6500,6000,6500,0
430000,1,1,2,38,11,11,11,11,11,11,3507,5960,39507,11838,8158,8509,0
200000,1,2,3,36,9,9,9,11,10,9,2000,0,0,87000,1566,1830,0
380000,1,3,3,40,9,9,7,9,9,9,30027,0,50005,20042,20000,20000,0
110000,1,2,2,37,9,9,9,9,9,9,4625,3112,2467,2182,2190,2182,0
200000,1,3,3,42,7,7,7,7,7,7,8000,7500,7000,6600,7000,7100,0
270000,1,3,2,34,8,7,9,9,7,9,0,4000,2000,0,2000,2000,0
120000,1,3,3,31,10,10,10,10,10,10,416,416,416,416,416,566,0
420000,1,3,3,47,9,9,9,9,9,9,5000,5000,3000,3000,3000,3000,0
20000,1,1,2,34,9,9,7,9,9,11,2449,0,1000,0,0,0,0
200000,1,2,2,40,8,7,7,9,9,9,7350,261,6206,5006,9406,6,1
80000,1,2,3,45,9,9,9,9,9,9,1600,2000,1703,1600,1400,10350,0
270000,1,2,2,45,8,11,10,10,10,10,0,7304,3076,0,16191,277,0
30000,1,2,3,45,6,7,7,7,9,9,0,2955,0,436,423,341,1
80000,1,1,3,45,9,9,9,9,9,9,2019,2031,2013,2016,2002,3000,0
30000,1,2,3,39,7,9,9,9,9,7,1700,1700,1800,3100,0,565,1
20000,1,3,3,36,9,9,9,9,9,9,1500,2000,1200,413,0,0,1
20000,1,2,3,33,7,9,9,9,9,9,1700,3243,1200,254,0,0,1
320000,1,2,3,35,9,9,9,9,9,9,11500,12000,12873,13020,8800,5650,1
120000,1,1,3,36,11,11,11,11,11,11,326,326,326,326,652,0,0
290000,1,2,3,38,8,7,9,9,9,9,25,10013,9526,6549,6373,6781,0
380000,1,2,3,39,11,11,11,11,11,11,9203,0,0,0,0,8000,0
480000,1,3,3,49,9,9,9,9,9,9,20000,18000,15000,15000,14000,13000,0
350000,1,2,2,47,9,9,9,9,9,9,8239,8902,213103,9036,10022,9027,0
220000,1,3,2,36,10,7,10,10,10,10,0,396,396,396,546,396,0
360000,1,3,3,44,11,11,11,11,11,11,1610,1088,7870,5988,342,7159,1
420000,1,2,3,39,10,9,10,10,9,9,7573,4913,14415,6930,709,104259,0
160000,1,3,3,40,9,9,7,7,10,7,3000,0,0,4700,0,3000,1
30000,1,3,2,47,7,7,9,9,9,7,0,1445,1500,1500,2200,0,0
170000,1,2,2,31,9,9,9,9,9,9,1610,2500,1600,711,700,700,0
710000,1,2,3,38,9,9,9,9,9,9,10045,10008,10019,10202,70001,10030,0
350000,1,2,2,34,11,11,11,11,11,11,1445,2424,4584,5610,2927,1298,0
230000,1,2,3,36,9,9,9,9,9,9,1110,2000,2500,1000,2472,1000,0
30000,1,2,1,40,7,9,9,9,9,7,1000,1090,1175,600,0,1000,0
360000,1,3,3,38,10,10,10,10,10,11,0,5018,505,0,0,553,0
500000,1,3,3,41,10,10,7,7,10,7,780,0,0,3280,0,0,0
380000,1,3,3,34,9,9,9,9,9,9,3563,3385,4074,2592,2696,3569,0
240000,1,2,3,37,8,7,9,9,9,9,2000,9600,8500,6500,6500,7520,0
100000,1,3,2,41,9,9,9,9,9,9,1527,1564,2000,1426,1320,1333,1
200000,1,2,2,38,9,9,9,9,9,9,6589,7074,7870,7028,6768,5906,1
500000,1,3,2,35,11,11,11,11,11,11,11194,21193,5094,9563,14403,5233,0
220000,1,1,3,48,11,11,10,9,9,9,0,2128,2000,2000,2000,1500,1
640000,1,3,2,33,10,10,10,9,9,9,4258,32120,34000,5037,0,13855,0
340000,1,1,2,34,9,9,9,9,9,9,16040,14000,11000,9200,10000,9500,1
400000,1,3,2,48,9,9,9,9,9,9,5000,6624,5200,3826,3363,3398,0
200000,1,3,3,39,11,11,11,11,11,11,5585,2015,15854,2709,6178,16961,0
20000,1,2,3,41,9,9,9,9,9,9,1208,3234,1245,600,600,600,0
210000,1,3,3,35,10,10,10,10,11,10,0,775,0,0,635,0,0
280000,1,1,2,35,9,9,9,9,9,9,10932,12011,10807,4306,4023,5387,0
150000,1,2,2,36,9,9,9,9,9,9,5500,5513,5200,5200,5400,6000,0
50000,1,3,2,36,9,9,9,9,9,9,1919,1789,1442,967,1003,1030,0
60000,1,2,3,36,9,9,9,9,9,9,1602,1989,1782,1169,1196,1152,1
60000,1,1,3,36,8,11,11,11,11,11,0,0,0,0,0,0,1
200000,1,2,3,45,9,9,9,9,9,9,10265,6061,7048,5016,10294,5136,0
30000,1,2,2,35,9,9,9,7,7,11,1542,3026,0,0,0,0,1
130000,1,2,3,42,8,11,11,11,11,11,0,0,0,0,0,1000,1
140000,1,2,3,39,9,9,9,9,9,9,5400,5000,6000,4700,5000,5400,0
280000,1,2,2,39,9,9,9,9,9,9,11128,11234,11002,10000,10000,10000,0
110000,1,1,2,44,9,9,9,9,9,9,3734,3653,2914,2627,2624,4138,0
130000,1,3,2,42,10,10,10,10,10,10,836,836,836,836,836,836,0
110000,1,2,3,48,9,9,9,9,9,9,5000,4087,64142,2038,1763,2500,0
320000,1,3,3,38,9,9,9,9,9,9,3000,3000,8000,1900,4000,1600,0
490000,1,3,2,41,9,9,9,9,9,9,10000,4000,3500,978,1500,3500,0
360000,1,3,2,45,10,10,10,10,10,11,29794,9297,18954,0,0,0,0
280000,1,3,3,37,7,10,10,10,11,10,1549,1504,0,0,2949,2838,0
290000,1,3,3,36,7,9,9,9,9,9,546,1002,795,795,1003,998,0
180000,1,2,2,39,9,9,9,9,9,9,4500,6000,6100,5500,4900,5500,0
150000,1,2,2,36,9,9,9,9,9,10,3000,1305,1637,350,1910,0,0
260000,1,2,3,44,10,10,10,10,10,11,975,1186,2287,0,0,2580,0
90000,1,1,2,34,9,9,9,9,9,9,4600,4300,2700,1500,1400,2000,0
20000,1,1,2,35,9,9,9,9,9,9,1699,1600,2000,1000,1500,1000,0
180000,1,3,2,34,10,10,10,10,10,10,3018,3772,5254,2098,3403,215,0
230000,1,2,2,36,10,10,10,10,9,9,1407,0,2458,0,0,0,0
260000,1,3,3,38,6,7,7,11,11,11,0,0,0,0,0,0,1
150000,1,3,2,31,6,7,7,9,9,10,4967,65,1346,5051,8601,4435,1
480000,1,3,3,44,10,10,10,10,10,10,144,213,2133,3086,0,930,0
110000,1,2,3,45,9,9,7,9,9,9,7000,4000,2975,22000,1726,6000,1
150000,1,3,3,49,9,9,9,7,9,9,1359,3280,0,1000,750,681,0
170000,1,3,2,42,9,9,9,9,9,9,4000,4000,5000,7500,4000,5000,0
50000,1,2,2,44,9,9,9,9,9,9,2300,1487,21704,3000,15000,18300,0
400000,1,4,2,40,9,9,9,9,9,9,6496,8214,6621,3400,3541,6000,0
430000,1,1,2,47,8,10,10,10,10,10,6408,8840,9954,14285,9584,26023,0
300000,1,3,3,40,10,10,11,11,11,11,0,0,0,0,0,2000,0
40000,1,3,3,33,9,9,7,7,7,6,3400,0,2000,3000,0,0,0
180000,1,2,3,45,9,9,9,9,9,9,6000,6000,6000,5000,4200,3862,0
300000,1,1,2,31,9,9,9,9,9,9,4000,4000,4100,3300,3500,3500,0
20000,1,2,1,49,9,9,9,9,9,9,1294,2316,1256,1000,1000,800,1
230000,1,1,2,32,10,10,10,10,10,9,326,326,326,677,0,514,0
180000,1,3,3,46,9,9,9,9,9,9,5000,7000,5200,2000,2060,2000,0
50000,1,2,2,36,8,7,7,7,7,7,1500,0,2531,1000,0,2000,1
160000,1,3,3,37,9,9,9,9,9,9,1100,1500,1500,1000,2000,4000,0
100000,1,2,2,43,10,9,9,9,9,9,10015,3018,10002,10007,5018,3438,0
140000,1,2,3,35,9,9,9,9,9,9,5304,5033,4000,5017,5041,4003,0
70000,1,1,3,30,9,9,9,7,9,9,3000,6006,0,1900,2000,2000,0
400000,1,3,2,32,9,9,9,9,9,9,3028,3023,3000,3000,3000,38662,0
330000,1,3,3,35,10,10,10,10,10,10,14782,2544,10715,1566,34865,7273,0
130000,1,2,3,39,9,9,9,9,9,9,3969,3823,3836,3345,9116,0,1
410000,1,3,3,46,11,11,11,11,11,11,1237,11912,4922,766,640,6171,0
350000,1,2,2,36,9,9,9,9,9,9,10000,16000,6000,314,10000,7000,0
360000,1,3,2,35,9,9,9,9,9,9,20059,13043,40528,10157,12068,8060,0
90000,1,2,3,41,11,11,11,11,11,11,188,188,1708,1783,3933,10754,0
100000,1,2,3,46,10,10,9,10,10,10,3505,2695,3480,2949,477,1753,0
200000,1,2,2,36,9,9,9,9,11,11,10000,10000,0,0,0,0,0
20000,1,2,3,38,9,9,9,9,9,7,1266,1287,1296,945,0,481,1
230000,1,2,3,35,9,9,9,9,9,9,5976,6158,6247,6276,6562,7769,0
20000,1,2,3,31,9,9,9,9,9,9,1610,1488,1600,400,400,400,0
130000,1,2,2,31,6,7,7,6,6,7,0,0,0,0,0,1000,1
150000,1,1,2,32,9,9,9,9,9,9,5039,4030,1500,706,1000,0,0
160000,1,3,2,31,11,11,10,9,9,9,466,4171,22137,20000,12198,0,0
20000,1,2,2,30,6,7,6,6,4,5,2000,2000,3000,0,2000,0,0
130000,1,3,2,48,9,9,9,9,9,9,4843,2608,2005,1180,1100,1234,0
490000,1,3,3,43,7,10,10,11,10,10,3081,0,0,2236,3052,3159,1
360000,1,3,3,45,10,10,10,10,9,10,1367,8570,5625,0,2804,2473,0
150000,1,2,3,40,9,9,9,9,9,9,35749,3016,1201,601,2002,1020,0
70000,1,3,3,44,8,7,7,7,9,9,0,3116,0,1000,2000,0,1
360000,1,2,1,32,11,11,11,11,11,11,326,56663,11013,7091,0,0,0
500000,1,3,3,37,8,10,10,10,9,9,15873,16205,21976,50000,7000,21769,0
250000,1,2,2,38,10,10,10,10,10,10,29658,23938,8220,0,8420,0,0
50000,1,2,2,38,9,9,9,9,9,9,1266,1298,1285,650,825,1582,0
250000,1,2,3,45,9,9,9,9,9,9,5084,6399,5000,2000,1615,2000,0
20000,1,3,2,40,7,7,7,9,9,7,2000,0,1289,2100,0,2000,0
360000,1,1,2,33,11,11,11,11,11,11,0,0,0,0,0,0,0
80000,1,2,2,41,9,9,9,9,9,9,3500,4000,3900,2000,2000,1500,0
140000,1,3,2,44,9,9,9,9,7,9,3905,4025,4924,2381,2926,3108,0
140000,1,2,2,36,9,9,9,9,9,9,4409,4505,4100,3800,4000,3900,1
50000,1,2,2,37,7,7,7,7,9,9,7300,3200,0,3000,5400,5000,1
160000,1,2,2,34,9,9,9,9,9,9,6000,5950,5128,3500,0,0,0
50000,1,2,2,49,9,9,9,9,9,9,2000,2000,2500,1000,2000,1014,0
200000,1,2,3,41,7,7,7,7,7,7,11000,980,0,563,0,413,0
80000,1,3,2,38,8,7,7,7,7,7,3100,2500,3000,3000,0,2800,1
140000,1,2,2,33,11,11,11,11,11,11,935,1490,0,3938,1160,0,0
90000,1,2,2,34,9,9,7,9,10,10,5700,0,2000,20172,73512,3000,0
40000,1,2,3,47,9,9,7,7,6,7,3524,0,4898,0,0,1800,0
10000,1,2,3,38,8,7,7,9,9,9,1150,1000,2000,1000,500,500,0
500000,1,2,3,33,9,9,9,9,9,10,3357,3010,2000,2044,131438,4504,0
410000,1,3,3,41,9,9,9,9,9,9,30000,20000,20000,50000,30000,43312,0
20000,1,2,2,49,9,9,9,9,10,10,1286,1328,1000,1500,0,0,0
200000,1,3,3,37,8,11,10,10,9,9,0,250,4188,0,0,0,0
50000,1,3,2,32,9,9,9,9,9,9,1773,2110,2324,2000,1920,2000,0
150000,1,3,3,44,10,10,10,10,10,9,3018,6201,3386,7299,1166,5,0
180000,1,3,3,49,10,10,7,7,11,11,1733,0,0,0,0,0,1
80000,1,1,2,33,8,10,10,10,11,11,3495,765,0,0,0,0,0
300000,1,2,2,34,9,9,9,9,9,9,2000,3500,3000,2500,2500,2500,0
150000,1,3,2,36,7,7,7,11,11,11,5068,9,0,0,0,0,1
220000,1,1,3,48,8,11,11,11,11,11,0,0,0,0,0,0,0
120000,1,2,2,35,9,9,9,9,9,9,4000,4000,5000,5000,5000,3400,0
360000,1,3,2,43,10,10,10,10,10,10,4465,300,966,1730,0,969,0
550000,1,4,3,37,9,9,9,9,9,9,16025,14407,3512,3506,2512,125020,1
260000,1,3,2,39,6,7,9,9,9,9,13,4276,3716,3600,3604,105642,0
80000,1,1,3,45,9,9,7,9,9,9,3000,0,1200,1000,1000,1000,1
160000,1,3,3,48,8,11,11,11,11,11,0,0,0,0,0,0,0
190000,1,2,3,48,9,10,9,9,9,9,189717,7779,6092,5018,6168,1218,0
250000,1,3,3,44,10,10,10,7,10,9,54946,8433,13,6049,17,4980,0
30000,1,1,2,37,9,9,9,9,9,9,5002,5003,7983,10000,10103,10106,0
100000,1,2,2,37,7,7,7,7,7,7,3185,0,3000,1300,600,2000,1
350000,1,3,3,35,9,9,9,7,10,7,5197,3000,0,2500,0,5000,0
120000,1,1,3,45,9,9,10,10,9,9,3000,225,3550,0,0,0,0
350000,1,3,3,43,11,11,11,11,11,10,0,850,3990,45406,2093,2090,0
340000,1,2,3,49,9,10,10,9,9,9,43418,388126,12500,11000,11000,11180,0
360000,1,3,2,39,10,10,10,10,11,11,1448,3740,0,0,0,3942,0
410000,1,2,3,47,10,10,10,10,10,10,9760,9712,11771,4128,12424,8702,0
170000,1,2,3,42,9,9,9,9,9,9,8000,6107,6000,4500,4500,4500,0
110000,1,2,2,38,9,9,9,9,9,9,4000,4000,3500,2500,2290,2060,0
30000,1,1,2,51,9,9,9,9,9,7,2000,1800,1300,2400,1000,1000,0
200000,1,2,3,54,9,9,9,9,11,11,2138,5101,19,6,11,1,0
250000,1,1,3,50,9,9,9,9,9,7,9316,9637,9765,10021,20300,10023,0
240000,1,3,3,50,10,10,10,11,10,10,11051,116904,54762,43705,26293,13011,0
210000,1,3,3,50,8,11,11,11,11,10,0,0,0,0,484,0,0
30000,1,1,3,52,9,9,9,9,9,9,1502,2002,1025,1230,1042,0,0
30000,1,1,3,51,9,9,9,9,9,11,1218,1453,1525,0,0,0,0
40000,1,1,3,56,8,11,11,11,11,11,0,0,0,0,0,0,1
50000,1,1,1,55,9,9,9,9,9,9,1336,1348,1257,639,622,638,0
50000,1,2,3,50,9,9,9,9,9,9,1200,1206,1300,1000,600,530,1
20000,1,2,3,50,9,9,7,7,7,7,3200,1300,0,1500,0,1200,0
20000,1,1,3,52,7,7,7,7,11,11,2474,0,0,0,0,0,1
240000,1,2,3,51,9,9,9,9,9,9,3592,3719,3798,3821,3949,3976,1
110000,1,1,2,52,9,9,9,7,9,9,2700,3300,2044,2100,2000,2266,0
90000,1,2,2,52,9,9,9,9,9,9,4000,3505,3962,2909,3107,3127,0
110000,1,3,3,52,9,9,9,9,9,9,4000,4015,4012,3000,2164,2000,0
500000,1,3,3,50,9,9,9,9,9,9,12884,13000,7029,7100,7500,7399,0
20000,1,2,3,54,9,9,9,9,9,9,2000,1500,2900,1500,1000,0,0
70000,1,1,3,50,7,7,7,7,7,7,2000,2000,1800,1800,1800,1700,1
50000,1,1,2,51,8,11,11,11,11,11,0,0,0,0,0,0,1
120000,1,1,3,53,9,9,7,7,7,7,14357,5500,4000,4100,4100,4200,1
50000,1,2,3,60,9,9,9,9,9,9,1389,1722,1432,947,981,985,0
20000,1,2,3,50,9,9,9,9,9,7,1200,1200,1300,1600,0,600,0
30000,1,2,2,51,9,9,9,9,9,9,1460,1560,2000,3077,804,761,0
290000,1,1,3,61,9,9,9,9,9,9,10492,12447,8973,6761,6983,5980,0
80000,1,2,3,61,9,9,9,9,9,9,5500,10000,7003,4700,3600,3500,1
110000,1,2,3,50,9,9,9,9,9,9,4600,3348,2444,3869,1808,1751,0
190000,1,1,2,54,9,9,9,9,9,9,5883,2835,5982,33329,1964,11849,0
50000,1,3,2,48,9,9,9,10,9,9,2500,1066,50045,992,1000,1000,0
50000,1,1,3,51,9,9,9,9,7,7,1634,2038,4685,0,3982,0,0
20000,1,1,3,52,7,9,9,9,9,9,1289,2000,1300,658,680,1000,0
110000,1,1,3,57,10,10,10,10,10,10,390,390,390,390,390,390,0
350000,1,2,3,50,9,9,9,9,9,9,3969,4131,7261,103801,6007,6008,0
60000,1,1,3,52,9,9,9,9,9,9,2200,2500,31000,981,1035,1059,1
20000,1,1,2,59,7,7,7,7,9,9,2000,1500,1000,1000,1000,1000,0
430000,1,3,3,51,9,10,10,10,9,10,9723,13298,27570,0,2919,96117,0
260000,1,2,3,51,11,11,11,11,11,11,0,0,0,0,0,0,1
140000,1,2,3,52,8,7,9,9,7,9,0,1600,3100,0,1500,1500,1
360000,1,3,3,50,10,10,11,10,10,11,0,0,3000,0,0,1033,0
280000,1,2,3,50,11,11,11,11,11,11,4573,4396,8055,3417,16557,41,0
10000,1,2,3,50,9,9,9,9,9,10,1300,3000,2509,0,6195,0,0
280000,1,2,3,49,9,9,9,9,9,9,3500,3600,3666,3683,3815,3900,0
50000,1,3,3,63,10,10,7,10,10,10,528,0,264,264,264,264,0
50000,1,2,2,56,9,9,9,10,10,9,8000,26390,390,430,350,3581,0
280000,1,2,3,53,9,9,9,9,9,10,1700,1500,1400,2000,2000,2900,1
20000,1,2,3,50,9,9,9,9,9,10,1500,2580,1279,654,7688,0,0
80000,1,2,3,51,7,10,7,10,9,9,1000,0,992,0,0,0,1
50000,1,2,3,51,9,9,9,9,9,9,1831,2343,1611,200,0,0,0
360000,1,3,3,51,9,9,9,9,9,9,14562,13806,12303,15005,13729,7700,1
260000,1,3,3,50,11,11,11,11,11,11,7516,553,1080,1780,0,0,0
20000,1,1,3,60,8,7,9,9,9,9,0,1287,2000,648,1000,1000,0
