LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,DEFAULTED
210000,2,2,2,32,0
400000,2,2,2,32,0
230000,2,2,3,28,0
200000,2,3,2,29,0
180000,2,2,2,31,0
200000,2,2,3,30,0
50000,2,2,2,26,0
290000,2,3,2,27,0
100000,2,2,3,31,0
150000,2,2,2,32,1
20000,2,2,2,32,0
200000,2,3,3,32,0
80000,2,2,2,32,0
290000,2,3,2,29,0
200000,2,2,3,29,0
150000,2,2,2,29,0
180000,2,3,2,27,0
420000,2,2,3,32,0
30000,2,1,3,29,1
230000,2,3,2,31,0
60000,2,2,2,27,0
220000,2,2,2,28,0
240000,2,3,2,29,0
140000,2,2,2,31,0
200000,2,3,2,32,0
410000,2,3,2,30,0
140000,2,2,3,34,0
80000,2,2,2,30,0
340000,2,2,2,29,0
140000,2,3,2,29,1
170000,2,3,2,30,1
290000,2,3,2,30,0
360000,2,2,2,31,0
310000,2,3,3,32,1
500000,2,2,2,32,0
250000,2,3,2,33,1
500000,2,3,2,33,0
80000,2,2,3,33,0
180000,2,2,2,30,0
320000,2,3,2,30,0
130000,2,2,3,30,0
250000,2,1,2,30,0
380000,2,3,2,27,0
200000,2,3,2,27,0
260000,2,4,3,28,0
150000,2,2,2,28,1
100000,2,3,2,28,0
180000,2,2,3,28,0
150000,2,3,2,26,0
230000,2,2,2,27,0
160000,2,2,2,29,0
360000,2,2,3,30,0
150000,2,1,3,28,0
360000,2,3,3,34,1
10000,2,2,2,37,0
20000,2,2,2,35,1
50000,2,2,3,35,0
50000,2,2,2,37,0
60000,2,2,3,37,1
20000,2,1,2,37,0
130000,2,2,2,39,0
50000,2,1,2,36,0
350000,2,2,3,36,0
210000,2,2,3,40,0
10000,2,2,2,23,0
20000,2,2,3,34,0
80000,2,3,3,33,0
110000,2,2,2,33,1
180000,2,3,2,40,0
360000,2,1,2,37,0
250000,2,2,3,33,0
180000,2,2,3,34,0
190000,2,2,2,35,0
150000,2,3,2,35,0
90000,2,2,3,35,0
230000,2,3,2,39,0
120000,2,1,3,47,0
100000,2,1,3,36,1
60000,2,1,2,45,0
360000,2,3,2,38,0
310000,2,2,3,38,0
280000,2,2,2,37,0
30000,2,1,2,38,0
260000,2,2,3,38,0
180000,2,2,3,36,0
330000,2,2,2,36,0
400000,2,1,3,46,1
90000,2,2,3,36,0
200000,2,3,2,36,1
280000,2,1,2,38,0
350000,2,3,3,37,0
50000,2,2,3,42,0
50000,2,2,2,44,0
120000,2,2,3,41,0
80000,2,2,2,38,0
90000,2,2,1,36,0
50000,2,2,1,44,0
180000,2,3,3,44,0
200000,2,1,3,31,0
420000,2,2,3,31,0
270000,2,2,3,31,0
50000,2,1,3,49,0
30000,2,3,3,41,0
170000,2,2,3,36,0
170000,2,2,3,42,0
150000,2,4,2,40,1
20000,2,2,2,38,0
120000,2,2,3,40,0
50000,2,2,3,41,1
500000,2,1,2,44,0
40000,2,2,3,36,1
70000,2,2,3,48,0
30000,2,2,3,44,1
70000,2,1,3,48,1
20000,2,1,3,49,1
140000,2,1,3,45,0
200000,2,2,3,39,1
90000,2,1,3,42,0
30000,2,1,2,44,0
260000,2,2,3,41,0
100000,2,2,3,36,0
150000,2,4,2,36,0
50000,2,1,2,44,1
200000,2,2,3,31,0
480000,2,3,2,34,0
150000,2,4,3,36,0
80000,2,3,3,38,0
310000,2,1,3,39,0
200000,2,1,3,46,0
20000,2,2,3,43,0
480000,2,1,3,41,0
200000,2,2,2,35,0
20000,2,1,3,45,0
300000,2,3,2,30,0
230000,2,2,3,34,0
50000,2,2,3,35,1
50000,2,1,3,39,0
110000,2,1,3,40,0
70000,2,1,3,49,1
50000,2,1,1,46,0
50000,2,1,3,32,1
440000,2,2,3,46,0
150000,2,2,2,38,0
420000,2,2,3,37,0
180000,2,2,3,33,0
230000,2,3,2,33,0
50000,2,2,2,44,1
260000,2,2,2,32,1
260000,2,2,2,33,1
310000,2,3,3,33,1
60000,2,2,3,37,1
120000,2,2,2,40,0
400000,2,2,3,41,0
80000,2,1,3,45,0
60000,2,2,3,40,0
160000,2,2,3,40,0
220000,2,2,3,34,0
300000,2,2,3,46,0
100000,2,2,2,32,0
60000,2,2,3,37,0
80000,2,2,3,43,0
10000,2,1,2,43,0
30000,2,1,1,40,0
500000,2,3,3,36,0
40000,2,1,3,40,1
300000,2,2,2,35,0
20000,2,2,3,34,0
280000,2,3,2,37,1
190000,2,3,2,38,0
500000,2,2,3,33,0
250000,2,4,3,43,0
120000,2,1,2,47,0
20000,2,1,2,35,0
210000,2,3,3,40,0
220000,2,4,2,46,0
30000,2,1,3,49,0
340000,2,2,3,45,0
180000,2,3,3,36,0
40000,2,3,3,40,1
20000,2,2,3,37,0
130000,2,2,3,48,1
50000,2,2,3,41,1
300000,2,3,3,31,0
140000,2,2,2,33,0
260000,2,2,3,46,0
100000,2,2,3,45,0
130000,2,2,2,40,1
200000,2,2,2,47,1
200000,2,3,3,48,1
200000,2,3,2,31,0
180000,2,3,2,32,0
360000,2,2,3,33,1
420000,2,3,2,34,0
180000,2,3,3,35,0
50000,2,1,3,35,0
120000,2,3,3,34,1
80000,2,1,3,35,0
180000,2,3,3,38,0
20000,2,2,3,32,1
180000,2,4,3,32,0
230000,2,2,3,34,0
80000,2,2,3,43,0
90000,2,2,3,42,0
300000,2,1,3,30,0
160000,2,3,2,36,1
180000,2,2,2,47,0
160000,2,2,2,30,0
230000,2,3,2,30,0
360000,2,3,2,31,0
500000,1,3,2,31,0
120000,1,2,2,30,0
280000,1,3,2,31,1
200000,1,2,3,32,0
180000,1,3,2,31,0
240000,2,3,3,34,1
500000,2,3,3,44,0
180000,2,2,3,48,0
330000,2,2,3,43,0
420000,2,3,2,37,0
220000,2,2,3,33,0
170000,2,2,2,34,0
140000,2,3,3,48,0
200000,2,1,2,31,0
230000,2,2,3,32,0
150000,2,4,2,31,0
240000,2,3,2,37,0
210000,2,2,3,49,0
500000,2,3,2,35,0
180000,2,1,3,39,0
60000,2,2,2,31,0
290000,2,3,3,34,0
80000,2,1,1,48,0
180000,2,3,3,46,0
350000,2,1,3,33,0
160000,2,2,4,41,1
210000,2,1,2,36,0
160000,2,3,3,35,0
350000,2,3,3,40,0
130000,2,2,3,41,0
240000,2,2,3,49,0
330000,2,1,3,40,0
500000,2,2,3,45,1
170000,2,1,3,41,0
240000,2,4,3,43,0
180000,2,4,2,47,1
260000,2,2,2,36,0
130000,2,2,3,43,0
30000,2,2,2,38,0
440000,2,2,2,42,0
260000,2,2,3,43,0
30000,2,3,3,38,0
390000,2,2,3,37,0
260000,2,2,3,45,0
70000,2,2,3,46,0
200000,2,1,3,30,0
150000,2,2,3,32,0
460000,2,3,2,32,0
180000,2,1,3,33,0
70000,2,3,2,37,0
250000,2,2,3,40,0
170000,2,2,3,39,0
160000,2,2,2,34,0
80000,2,3,2,36,1
400000,2,1,2,49,0
20000,2,2,3,43,1
130000,2,2,2,44,0
60000,2,3,3,36,0
90000,2,1,3,41,0
210000,2,2,2,44,0
380000,2,3,2,34,0
200000,2,2,3,35,0
180000,2,3,3,37,1
20000,2,2,3,42,0
350000,2,1,3,38,0
200000,2,4,3,41,0
400000,2,1,2,34,0
230000,2,3,3,38,0
230000,2,3,3,43,1
50000,2,2,3,38,0
300000,2,2,2,47,0
230000,2,1,3,45,0
50000,2,1,3,44,0
150000,2,3,2,34,0
260000,2,3,2,33,0
320000,2,2,3,33,1
100000,2,2,3,49,0
60000,2,1,3,37,0
420000,2,1,3,42,0
500000,2,2,3,38,0
450000,2,2,3,34,0
30000,2,1,3,42,1
60000,2,2,3,47,1
180000,2,2,3,43,0
320000,2,2,2,35,0
250000,2,3,2,37,0
30000,2,2,2,34,0
360000,2,2,3,34,0
360000,2,1,3,43,0
150000,2,3,3,36,0
400000,2,2,3,39,0
350000,2,3,2,44,1
80000,2,1,3,45,0
140000,2,1,3,37,0
150000,2,1,2,48,0
480000,2,1,3,40,0
200000,2,1,3,41,0
180000,2,3,2,29,0
260000,2,3,2,30,0
450000,2,3,3,33,0
140000,2,1,3,33,0
220000,2,1,3,43,1
100000,2,1,3,39,0
160000,2,2,3,41,0
140000,2,2,3,36,0
200000,2,2,2,39,0
460000,2,3,2,30,0
50000,2,1,2,31,0
100000,2,3,3,31,0
150000,2,2,2,31,0
460000,2,3,3,32,0
360000,2,2,2,32,0
180000,2,3,2,33,0
470000,2,3,3,42,0
320000,2,1,3,44,0
360000,2,2,2,47,0
60000,2,2,3,36,0
310000,2,3,3,39,0
140000,2,2,3,36,0
450000,2,2,3,43,0
210000,2,2,3,30,0
180000,2,3,2,33,1
360000,2,2,2,38,0
50000,2,3,3,33,1
340000,2,2,2,34,0
140000,2,1,3,38,0
120000,2,3,2,32,0
180000,2,2,3,32,1
360000,2,3,2,32,0
340000,2,3,3,34,0
200000,2,2,3,35,0
80000,2,2,2,36,0
500000,2,2,3,35,0
150000,2,2,3,31,0
20000,2,3,2,46,1
500000,2,2,3,41,0
340000,2,1,3,47,0
500000,2,2,2,34,0
240000,2,2,2,31,0
80000,2,2,2,34,0
200000,2,3,3,37,0
230000,2,2,2,31,0
300000,2,1,3,36,0
140000,2,2,3,36,1
300000,2,3,2,33,0
360000,2,1,2,34,1
320000,2,1,3,35,1
380000,2,2,3,30,0
170000,2,1,3,30,0
300000,2,3,3,41,0
60000,2,1,2,44,0
240000,2,2,3,36,0
500000,2,1,2,44,0
230000,2,2,3,45,0
290000,2,4,2,35,0
60000,2,2,3,35,0
100000,2,2,2,35,0
270000,2,2,2,36,0
280000,2,2,2,35,0
100000,2,2,3,38,0
100000,2,3,2,32,0
90000,2,3,2,31,0
280000,2,4,3,44,1
150000,2,4,3,38,0
70000,2,2,3,40,0
180000,2,3,2,32,0
190000,2,3,2,33,0
500000,2,2,3,38,0
190000,2,1,3,47,0
210000,2,3,2,32,0
60000,2,3,3,38,0
200000,2,1,3,34,0
470000,2,3,2,32,0
260000,2,3,2,30,0
140000,2,3,2,30,0
190000,2,2,3,33,1
80000,2,2,3,36,0
310000,2,2,2,37,0
150000,2,3,2,40,0
340000,2,2,3,30,1
360000,2,2,2,31,0
250000,2,2,3,38,0
220000,2,2,3,34,0
30000,2,1,3,46,0
210000,2,1,3,41,0
350000,2,3,3,32,1
270000,2,2,3,33,0
200000,2,2,2,34,0
70000,2,2,2,40,1
220000,2,1,3,45,0
230000,2,2,3,39,1
120000,2,2,3,35,0
360000,2,2,3,30,0
210000,2,1,2,37,0
460000,2,3,3,40,1
500000,2,3,3,34,0
180000,2,2,2,35,0
180000,2,1,3,36,0
220000,2,2,3,26,0
600000,2,2,2,30,0
180000,2,2,2,36,1
360000,2,2,3,39,0
620000,2,3,2,38,0
60000,2,1,3,44,1
100000,2,3,2,32,0
200000,2,3,2,31,0
50000,2,1,2,36,0
200000,2,2,2,29,1
10000,2,2,3,43,1
280000,2,2,2,36,0
450000,2,2,3,46,0
260000,2,3,2,29,1
140000,2,2,1,30,0
390000,2,3,2,33,0
350000,2,3,3,41,0
50000,2,1,3,44,0
120000,2,2,2,46,0
80000,2,2,3,45,0
160000,2,1,1,36,0
90000,2,1,3,46,0
190000,2,2,3,39,1
100000,2,1,3,40,1
210000,2,2,2,35,0
160000,2,2,2,33,0
240000,2,1,3,35,1
20000,2,3,2,36,0
220000,2,2,3,36,1
260000,2,3,2,44,0
500000,2,3,3,34,0
200000,2,2,2,34,0
260000,2,2,3,33,1
170000,2,3,2,30,0
150000,2,2,3,38,0
360000,2,2,3,37,0
260000,2,3,3,44,0
170000,2,3,2,30,0
230000,2,3,2,33,0
620000,2,3,2,38,0
180000,2,3,3,35,0
180000,2,3,3,33,0
30000,2,2,1,45,1
300000,2,3,2,31,0
370000,2,2,3,35,0
80000,2,2,2,31,0
200000,2,4,2,40,0
150000,2,1,3,42,0
210000,2,2,3,33,0
70000,2,3,3,35,0
80000,2,2,3,38,0
50000,2,2,1,44,0
210000,2,3,2,33,1
260000,2,2,3,33,0
170000,2,3,3,36,0
360000,2,1,2,35,0
500000,2,3,2,37,0
290000,2,3,2,46,0
200000,2,1,3,35,0
90000,2,2,3,47,0
100000,2,2,2,41,0
290000,2,3,2,31,0
50000,2,3,2,31,1
150000,2,3,3,32,0
400000,2,1,3,42,0
50000,2,1,3,37,0
400000,2,3,3,42,0
50000,2,2,3,37,1
50000,2,3,2,29,1
100000,2,3,2,34,0
170000,2,2,3,39,0
150000,2,3,2,30,0
360000,2,3,2,30,0
50000,2,2,3,31,1
180000,2,3,3,35,0
350000,2,2,2,35,0
120000,2,1,3,38,0
140000,2,2,3,33,0
150000,2,1,3,34,0
260000,2,1,2,42,1
50000,2,2,3,28,1
180000,2,2,3,36,0
290000,2,1,3,44,0
40000,2,2,3,49,0
310000,2,3,2,36,0
70000,2,2,2,46,1
180000,2,3,3,39,0
570000,2,2,3,46,0
150000,2,1,2,41,1
20000,2,2,2,30,0
180000,2,1,3,32,0
100000,2,1,3,34,0
90000,2,3,2,31,1
150000,2,1,2,47,0
490000,2,2,3,31,0
30000,2,1,3,33,1
300000,2,2,3,33,0
140000,2,2,3,32,1
50000,2,2,2,32,0
150000,2,3,2,31,1
350000,2,3,2,32,0
140000,2,2,2,32,0
80000,2,1,3,43,0
80000,2,2,3,40,0
210000,2,1,3,34,0
110000,2,2,3,34,0
120000,2,2,2,29,0
180000,2,2,2,28,0
340000,2,1,3,44,1
220000,2,3,2,29,0
230000,2,4,3,39,0
170000,2,3,2,27,0
70000,2,3,2,28,0
50000,2,1,3,31,0
200000,2,1,2,30,0
290000,2,2,2,34,1
80000,2,4,2,30,0
30000,2,1,3,39,0
280000,2,3,2,37,1
100000,2,3,2,29,0
50000,2,3,3,35,0
240000,2,2,3,43,1
240000,2,3,3,31,0
100000,2,3,3,31,0
210000,2,3,2,36,0
400000,2,3,3,37,0
280000,2,2,3,42,0
180000,2,2,2,36,0
500000,2,3,3,36,0
200000,2,2,3,45,0
500000,2,3,2,27,1
200000,2,2,2,30,0
110000,2,2,3,27,0
280000,2,2,2,30,0
100000,2,2,2,31,1
70000,2,2,3,33,0
130000,2,1,3,47,0
30000,2,2,3,35,1
30000,2,2,3,43,0
180000,2,3,2,27,0
100000,2,2,2,27,0
150000,2,2,2,30,0
140000,2,2,3,32,0
240000,2,3,2,45,0
180000,2,3,3,48,0
340000,2,2,3,37,0
200000,2,2,3,37,0
360000,2,2,3,39,1
500000,2,3,3,37,0
270000,2,4,3,33,0
140000,2,1,3,33,0
120000,2,2,2,33,0
210000,2,2,3,34,0
300000,2,3,3,35,0
360000,2,2,3,41,0
120000,2,2,3,27,0
430000,2,3,2,29,0
250000,2,2,2,27,0
180000,2,3,2,29,1
170000,2,2,3,29,0
500000,2,3,3,36,0
20000,2,2,3,37,0
200000,2,4,3,43,0
50000,2,2,3,48,0
120000,2,3,2,34,0
340000,2,2,3,31,0
80000,2,3,2,32,0
90000,2,2,3,33,0
90000,2,2,3,32,0
80000,2,3,3,32,0
170000,2,2,2,46,0
230000,2,3,2,29,0
290000,2,2,2,30,0
360000,2,2,3,44,0
270000,2,2,3,43,0
60000,2,1,3,43,0
360000,2,2,2,33,0
100000,2,3,2,28,0
180000,2,4,3,44,0
80000,2,2,3,31,0
80000,2,2,3,34,0
220000,2,2,3,35,0
240000,2,2,3,43,0
210000,2,2,2,44,1
270000,2,2,3,34,0
170000,2,2,2,44,1
190000,2,1,2,29,0
200000,2,3,2,31,1
240000,2,2,3,32,0
150000,2,2,3,34,0
90000,2,1,3,44,0
400000,2,1,3,44,0
420000,2,2,3,46,0
140000,2,3,2,25,0
50000,2,1,3,48,0
210000,2,2,3,46,0
210000,2,3,2,30,0
180000,2,2,3,41,0
100000,2,3,2,30,0
300000,2,3,3,34,0
250000,2,2,2,36,0
200000,2,3,2,33,0
380000,2,3,3,33,0
30000,2,3,2,25,0
80000,2,2,3,31,1
300000,2,2,3,27,0
240000,2,3,3,38,0
80000,2,3,2,23,0
280000,2,2,2,27,0
50000,2,2,2,36,1
200000,2,2,3,36,1
210000,2,2,2,32,0
160000,2,2,2,31,0
130000,2,3,3,43,0
300000,2,2,3,39,0
50000,2,2,3,41,1
150000,2,2,3,40,0
500000,2,2,3,43,0
270000,2,2,3,34,0
500000,2,3,3,43,0
200000,2,2,3,40,0
300000,2,3,2,33,0
230000,2,2,2,40,0
500000,2,3,2,37,0
80000,2,3,2,38,0
500000,2,3,2,42,0
30000,2,1,3,44,0
170000,2,2,3,41,0
70000,2,2,2,37,0
310000,2,2,3,46,0
50000,2,3,3,41,0
180000,2,2,2,44,0
310000,2,3,2,35,0
500000,2,3,3,39,0
330000,2,2,2,41,0
150000,2,4,1,49,0
110000,2,2,2,42,0
230000,2,2,3,46,1
50000,2,3,3,46,0
60000,2,1,2,40,0
250000,2,3,3,32,0
450000,2,3,2,46,0
260000,2,2,2,33,1
380000,2,2,3,45,0
240000,2,3,2,38,0
30000,2,1,3,34,1
90000,2,2,3,43,0
230000,2,2,3,43,1
60000,2,2,3,45,0
170000,2,2,3,38,0
440000,2,3,3,41,0
120000,2,2,3,37,0
240000,2,3,3,37,0
260000,2,3,3,42,0
300000,2,2,2,43,0
190000,2,4,3,34,0
110000,2,3,3,43,1
280000,2,2,3,38,0
220000,2,2,3,40,0
280000,2,3,2,36,0
70000,2,2,3,39,1
500000,2,2,3,36,0
130000,2,2,2,36,0
610000,2,3,2,43,0
210000,2,3,2,35,0
210000,2,2,3,45,0
80000,2,1,4,37,0
150000,2,3,3,33,1
160000,2,3,3,33,0
150000,2,4,3,34,0
130000,2,1,3,45,0
210000,2,2,3,40,0
360000,2,2,3,42,0
500000,2,2,3,45,0
220000,2,3,2,33,0
320000,2,2,3,46,0
220000,2,3,3,41,1
80000,2,2,2,32,0
210000,2,4,2,32,0
160000,2,3,3,32,0
160000,2,3,2,33,1
440000,2,3,3,36,0
90000,2,2,3,36,0
230000,2,1,3,37,0
180000,2,3,2,33,0
440000,2,2,3,32,0
200000,2,3,3,41,1
220000,2,2,3,41,0
360000,2,2,3,39,0
120000,2,3,2,27,1
20000,2,3,2,27,0
230000,2,3,2,28,0
30000,2,2,2,29,0
160000,2,3,2,29,1
170000,2,2,2,29,0
140000,2,3,2,29,0
160000,2,3,3,33,1
500000,2,3,2,36,0
80000,2,1,3,31,1
150000,2,3,3,32,0
30000,2,3,2,46,0
180000,2,2,3,47,0
150000,2,2,3,41,1
320000,2,3,2,32,0
440000,2,3,2,33,0
200000,2,2,3,38,0
200000,2,2,3,45,0
230000,2,3,3,35,1
350000,2,3,2,38,0
100000,2,3,2,31,0
360000,2,1,2,45,1
210000,2,3,2,31,0
360000,2,3,3,32,0
200000,2,3,2,32,0
230000,2,3,3,34,0
180000,2,4,3,41,0
170000,2,2,2,47,0
50000,2,2,3,40,0
180000,2,2,2,37,0
100000,2,3,3,47,1
150000,2,3,2,28,0
180000,2,3,2,33,0
280000,2,2,2,33,0
150000,2,2,2,40,0
100000,2,2,3,36,1
70000,2,2,3,37,1
220000,2,2,3,38,0
240000,2,2,3,41,1
710000,2,4,2,32,0
470000,2,2,2,33,1
80000,2,2,3,46,1
180000,2,1,3,49,1
250000,2,2,3,32,0
690000,2,1,2,34,0
340000,2,3,2,45,0
220000,2,2,2,47,0
60000,2,1,2,44,1
80000,2,2,2,30,0
290000,2,3,3,36,0
170000,2,1,2,41,0
90000,2,1,4,42,1
130000,2,3,2,31,0
200000,2,1,3,32,0
360000,2,2,2,35,0
240000,2,3,3,37,0
60000,2,3,3,28,0
130000,2,2,2,42,0
310000,2,2,2,32,0
80000,2,2,2,28,1
70000,2,2,2,30,0
180000,2,2,3,31,0
110000,2,2,3,45,0
30000,2,1,2,47,0
200000,2,2,2,27,0
30000,2,4,3,33,0
210000,2,3,2,27,1
80000,2,4,3,30,0
120000,2,1,3,40,0
30000,2,2,3,43,0
490000,2,2,2,33,0
260000,2,4,3,41,0
230000,2,2,2,30,1
110000,2,2,3,46,1
150000,2,2,2,40,0
170000,2,2,3,29,0
90000,2,2,3,35,0
70000,2,1,3,40,0
100000,2,3,2,28,0
50000,2,1,3,34,0
30000,2,2,3,35,0
280000,2,2,3,37,1
210000,2,1,3,41,0
20000,2,1,4,35,0
250000,2,4,3,33,0
70000,2,2,3,34,1
120000,2,3,2,34,0
300000,2,3,2,36,0
310000,2,2,3,39,0
20000,2,1,2,34,1
50000,2,2,2,37,0
100000,2,2,3,32,0
280000,2,2,3,44,0
210000,2,2,3,37,0
290000,2,1,2,47,0
160000,2,3,3,36,0
100000,2,2,3,41,1
280000,2,2,2,37,0
200000,2,2,3,32,0
180000,2,2,2,33,0
240000,2,3,2,34,0
180000,2,2,2,35,0
180000,2,2,3,36,0
50000,2,2,2,35,0
30000,2,1,2,38,1
180000,2,2,3,40,0
50000,2,3,3,38,0
230000,2,1,3,47,0
60000,2,2,3,31,0
50000,2,1,2,32,0
280000,2,3,3,32,0
170000,2,2,3,45,0
110000,2,2,3,36,1
70000,2,1,3,35,1
90000,2,1,3,47,1
260000,2,3,3,36,0
60000,2,2,3,33,0
320000,2,2,3,37,0
160000,2,2,2,39,0
230000,2,3,2,33,0
50000,2,2,2,48,0
180000,2,2,2,36,0
390000,2,2,2,45,0
290000,2,2,2,41,0
290000,2,2,3,35,0
30000,2,1,3,46,0
100000,2,3,3,38,0
190000,2,2,3,34,0
200000,2,3,2,35,0
180000,2,1,2,32,0
250000,2,2,3,45,0
80000,2,2,3,39,0
140000,2,2,3,37,0
260000,2,2,3,40,0
360000,2,3,2,39,1
250000,2,2,3,45,0
320000,2,3,3,36,0
100000,2,2,3,42,0
340000,2,3,3,36,0
230000,2,2,2,41,0
150000,2,1,3,43,1
60000,2,1,3,48,0
500000,2,1,2,48,0
10000,2,2,2,48,0
140000,2,1,3,39,0
90000,2,2,2,33,0
390000,2,2,2,39,0
150000,2,3,3,38,0
170000,2,2,2,48,0
400000,2,2,3,34,0
180000,2,2,3,38,0
440000,2,2,3,44,0
340000,2,3,2,36,0
170000,2,2,3,45,1
280000,2,3,2,46,0
320000,2,4,3,46,0
190000,2,4,3,40,0
210000,2,2,3,42,0
110000,2,2,3,43,0
90000,2,2,2,34,0
500000,2,3,3,44,0
50000,2,2,2,36,1
210000,2,3,2,39,0
80000,2,2,3,37,1
320000,2,2,3,42,0
50000,2,1,3,45,0
270000,2,2,2,34,0
30000,2,1,2,39,0
150000,2,1,2,35,0
140000,2,2,3,41,0
120000,2,1,3,42,0
300000,2,3,3,31,0
480000,2,3,3,43,0
460000,2,3,3,37,1
280000,2,2,3,39,0
50000,2,1,3,31,0
350000,2,3,2,32,0
300000,2,2,2,32,0
380000,2,3,2,33,0
190000,2,3,2,33,0
230000,2,2,2,35,1
390000,2,2,3,35,0
220000,2,4,3,35,0
120000,2,2,3,41,1
300000,2,2,2,49,0
210000,2,3,2,42,0
50000,2,2,3,37,0
330000,2,3,2,44,1
110000,2,1,3,42,0
20000,2,3,2,37,0
150000,2,2,3,40,0
140000,2,1,3,39,0
160000,2,3,3,40,0
260000,2,1,3,38,0
150000,2,1,3,45,0
50000,2,2,3,33,0
80000,2,1,3,36,0
270000,2,2,3,37,0
60000,2,2,3,40,0
50000,2,2,3,45,0
290000,2,3,3,33,1
180000,2,2,2,39,1
360000,2,3,3,43,0
260000,2,1,2,40,0
200000,2,2,2,46,0
290000,2,2,2,38,0
50000,2,2,3,36,0
10000,2,2,3,37,0
180000,2,3,3,39,1
150000,2,2,2,39,0
250000,2,3,2,44,0
130000,2,2,2,37,1
540000,2,3,2,37,0
320000,2,3,3,42,0
440000,2,2,3,39,0
80000,2,2,2,40,0
120000,2,2,3,36,1
230000,2,2,3,35,0
60000,2,1,2,37,0
290000,2,4,3,49,0
130000,2,2,3,49,0
180000,2,2,2,46,0
140000,2,1,3,42,1
500000,2,3,2,44,0
300000,2,2,3,42,0
210000,2,2,3,42,0
150000,2,2,3,49,0
360000,2,2,3,37,0
250000,2,2,3,36,0
30000,2,1,2,44,0
200000,2,3,3,42,0
130000,2,2,3,35,0
290000,2,1,3,49,0
100000,2,1,3,35,0
40000,2,1,3,43,0
130000,2,1,3,39,1
160000,2,1,3,34,0
150000,2,3,2,35,0
130000,2,2,2,45,0
180000,2,2,3,39,1
150000,2,2,2,30,0
100000,2,2,2,31,1
30000,2,2,2,31,0
160000,2,3,2,25,0
50000,2,2,2,28,1
130000,2,2,3,29,0
140000,2,1,2,31,0
340000,2,1,3,32,0
340000,2,2,3,33,0
90000,2,2,2,35,0
300000,2,2,3,42,0
50000,2,2,2,25,0
50000,2,2,3,37,0
100000,2,2,3,42,0
20000,2,1,2,40,0
160000,2,3,2,30,1
390000,2,2,3,32,0
30000,2,1,3,39,1
20000,2,2,3,46,1
210000,2,2,2,31,0
300000,2,4,3,31,0
220000,2,3,2,31,0
270000,2,3,2,33,0
90000,2,2,3,40,1
360000,2,2,2,27,0
300000,2,3,2,29,0
310000,2,2,2,31,1
130000,2,2,2,31,0
80000,2,3,3,29,0
280000,2,2,3,34,0
80000,2,1,2,44,1
130000,2,1,2,39,0
270000,2,3,3,42,0
20000,2,2,3,41,0
260000,2,3,3,36,0
170000,2,2,2,47,0
160000,2,3,2,35,0
240000,2,3,2,35,0
170000,2,2,2,36,0
500000,2,2,3,40,0
260000,2,3,3,38,1
150000,2,3,2,36,0
500000,2,3,3,36,1
320000,2,2,2,34,0
90000,2,2,3,34,0
300000,2,2,2,43,0
200000,2,2,2,36,0
160000,2,1,3,44,1
120000,2,3,2,29,0
120000,2,3,2,30,1
90000,2,2,2,30,1
170000,2,2,3,31,1
170000,2,3,2,33,0
500000,2,3,3,33,0
240000,2,3,2,33,0
230000,2,2,3,30,0
210000,2,2,3,32,0
400000,2,3,3,33,0
150000,2,1,3,41,1
50000,2,3,2,27,0
150000,2,2,3,28,1
230000,2,2,2,28,1
470000,2,3,3,28,0
30000,2,2,2,28,1
100000,2,1,3,29,0
30000,2,1,3,34,1
110000,2,2,2,40,0
300000,2,1,3,39,0
240000,2,1,4,37,0
350000,2,2,2,28,1
220000,2,3,2,28,0
400000,2,3,2,35,0
500000,2,2,3,40,0
280000,2,1,2,48,0
30000,2,2,3,37,0
20000,2,3,2,49,0
270000,2,4,2,29,0
270000,2,3,2,34,0
400000,2,2,3,34,0
320000,2,3,2,39,0
430000,2,3,2,30,0
140000,2,2,2,31,1
70000,2,2,3,31,0
110000,2,2,2,31,0
30000,2,4,3,31,0
550000,2,2,3,32,1
310000,2,3,3,47,0
130000,2,3,2,32,0
130000,2,2,3,32,0
220000,2,2,3,34,0
300000,2,3,3,35,0
110000,2,2,3,35,0
50000,2,2,3,44,1
300000,2,3,2,40,1
200000,2,2,3,36,0
360000,2,1,2,38,1
500000,2,3,2,34,0
290000,2,2,3,42,0
430000,2,3,3,37,1
180000,2,1,2,34,0
90000,2,1,3,35,0
280000,2,2,3,43,0
230000,2,2,2,37,0
70000,2,2,3,39,0
110000,2,2,3,38,0
70000,2,1,3,32,0
180000,2,2,3,32,0
240000,2,1,2,35,1
210000,2,3,3,40,0
20000,2,2,2,46,1
80000,2,1,3,48,0
50000,2,3,2,33,0
80000,2,1,2,33,0
80000,2,3,2,34,0
60000,2,2,1,34,0
360000,2,2,2,35,0
50000,2,2,2,48,0
200000,2,4,3,43,0
140000,2,2,3,42,0
180000,2,2,2,30,0
160000,2,2,3,32,0
200000,2,2,3,34,1
600000,2,2,3,38,0
20000,2,2,3,46,1
220000,2,3,3,44,0
140000,2,3,3,40,1
240000,2,2,2,38,1
150000,2,2,3,32,0
20000,2,3,2,32,1
310000,2,2,3,32,0
230000,2,1,3,39,0
130000,2,3,2,34,0
300000,2,3,2,31,0
300000,2,2,3,34,0
20000,2,2,3,29,0
200000,2,1,2,33,0
200000,2,2,3,40,0
