LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,SEPT_STATUS,AUGUST_STATUS,JULY_STATUS,JUNE_STATUS,MAY_STATUS,APRILL_STATUS,SEPT_BILL,AUGUST_BILL,JULY_BILL,JUNE_BILL,MAY_BILL,APRIL_BILL,DEFAULTED
110000,2,3,2,23,9,9,9,9,9,9,50346,54489,58602,62001,65334,69097,0
180000,2,1,2,42,9,9,9,9,9,9,102826,102646,82849,78064,73437,108072,0
80000,2,2,2,24,10,10,9,10,10,10,390,2463,3409,12091,3371,3558,0
30000,2,2,2,24,8,7,7,7,7,7,25193,24490,27474,27926,27189,28604,1
50000,2,1,2,24,8,7,9,9,9,9,50162,48982,43579,43825,28396,27437,0
190000,2,3,2,26,8,10,9,9,9,9,0,2236,5265,5034,1091,0,0
120000,2,2,2,26,9,9,9,9,9,7,87151,88304,89657,41720,29022,28422,0
30000,2,2,3,21,9,9,9,9,9,9,28404,29009,29831,29992,21754,18519,0
20000,2,2,2,21,9,9,9,9,9,9,19382,20040,17850,13560,11748,10632,0
60000,2,3,2,22,9,9,9,9,9,9,57484,59521,59674,56018,36350,18203,0
20000,2,3,2,22,9,9,9,9,9,9,16936,18139,18024,18500,18067,17640,0
50000,2,2,2,23,9,9,9,9,10,9,97259,50017,48560,46978,19640,18937,1
30000,2,1,2,26,7,6,7,9,9,9,26412,25700,24989,25068,26145,27219,0
150000,2,2,2,27,9,9,9,9,9,9,58751,60163,62142,57777,51110,52284,0
50000,2,3,2,22,7,7,9,9,9,9,50345,49245,50061,37766,29433,27537,1
210000,2,2,2,26,9,9,9,9,9,9,177492,179951,171135,166199,144060,132326,0
130000,2,1,3,25,9,9,9,9,9,10,24885,26196,25476,22394,17907,1739,0
50000,2,2,3,26,8,11,11,11,11,11,0,-69777,0,0,0,0,0
200000,2,3,2,26,10,9,9,9,9,9,32938,25985,19496,16104,28666,18215,0
180000,2,3,3,26,10,10,10,10,10,10,4745,5865,6059,5537,17366,16971,0
190000,2,3,2,26,9,9,9,9,9,9,174519,179122,182680,154753,90540,92248,1
160000,2,1,2,24,9,9,9,9,9,9,133268,133059,135452,136804,116042,118202,0
130000,2,3,2,23,10,10,10,10,10,9,4459,13453,3656,5008,13734,14976,0
50000,2,3,2,23,11,11,11,11,11,11,307,0,0,0,0,0,0
30000,2,1,3,21,9,9,9,9,7,9,28884,25277,25289,25971,25350,5082,0
20000,2,3,2,23,10,9,9,9,9,9,4456,7339,9662,9708,4779,6968,0
110000,2,2,2,23,9,9,9,9,9,9,37129,32761,26428,23043,20338,7680,0
50000,2,1,2,24,7,9,9,9,9,9,57396,58941,60630,53662,20229,19044,1
50000,2,3,2,24,7,7,7,7,9,9,45049,43379,46097,44187,43165,37967,1
80000,2,2,2,23,9,9,10,9,9,9,80715,82687,80613,80671,72785,74313,0
20000,2,2,3,24,9,9,7,9,9,7,16505,18817,18227,19632,20298,20337,1
20000,2,2,3,24,9,9,9,10,10,10,16393,8118,5463,1379,2668,390,0
150000,2,3,2,23,11,11,11,11,11,11,0,0,0,0,0,0,0
50000,2,3,2,23,9,9,9,9,9,9,45345,46403,38343,32214,17292,7501,0
20000,2,3,2,24,9,9,7,10,10,9,5275,5487,2778,6572,5016,2508,0
130000,2,3,3,23,8,7,10,10,10,10,126885,62717,29615,22110,15352,10452,0
130000,2,2,2,25,10,10,10,10,10,10,3639,396,396,396,396,396,0
60000,2,2,2,24,9,9,9,9,9,9,52676,41956,29626,29804,28045,28629,0
110000,2,2,2,24,9,9,10,10,10,10,6071,0,3308,2527,1076,1164,0
80000,2,2,2,22,8,7,7,11,11,11,7369,7000,0,0,0,0,0
50000,2,3,2,24,9,9,9,9,9,9,40246,41679,41688,32806,18609,19793,0
80000,2,2,2,24,9,9,9,9,9,9,75125,77353,78321,73731,39643,39457,0
150000,2,3,2,24,11,11,11,11,11,11,4244,9830,7588,13896,528,0,0
50000,2,3,2,24,8,7,7,9,9,7,50789,52158,51051,50959,51121,49344,0
270000,2,2,3,25,9,9,9,9,9,9,184560,178592,170225,156719,151716,153519,0
180000,2,3,2,23,9,9,9,9,9,9,6825,4094,4268,5423,6423,7404,0
80000,2,3,2,24,11,11,11,11,11,11,0,698,4949,967,5762,0,0
50000,2,2,2,24,9,9,9,9,9,9,48393,49405,50934,7728,8390,48679,1
210000,2,2,2,24,10,10,10,10,10,11,1077,7882,816,300,0,0,1
90000,2,2,2,24,9,9,9,9,9,7,12750,15359,16404,17424,18925,18483,0
130000,2,3,2,24,9,10,10,7,9,9,9920,5500,670,670,670,670,0
60000,2,2,2,24,11,11,11,11,11,11,5648,12270,0,0,479,27485,0
320000,2,3,2,24,9,9,9,9,9,9,64232,67516,70774,70089,71994,57805,0
130000,2,3,2,25,8,10,10,10,10,10,0,2178,604,700,0,1440,0
180000,2,2,2,25,9,9,9,9,9,9,109030,177633,139415,136942,114632,117808,0
100000,2,1,2,25,9,9,9,9,9,9,97997,97018,94247,62919,10492,4809,0
80000,2,2,2,25,11,11,11,11,11,11,0,0,0,0,0,0,0
90000,2,4,2,25,10,10,10,10,11,11,1407,4989,998,0,0,0,1
310000,2,3,2,25,9,9,9,9,9,9,140483,141796,145125,148388,152132,155887,0
360000,2,2,2,25,7,7,11,11,11,11,1614,-40,-40,-40,-40,1153,0
180000,2,3,2,26,9,9,9,9,9,9,60258,51699,48469,49553,49772,50829,0
40000,2,3,2,24,11,11,11,11,11,11,5247,7196,6597,5552,4081,3232,0
20000,2,3,2,24,7,10,7,9,9,9,1015,19214,15703,9914,8200,11876,1
90000,2,2,3,24,9,9,9,9,9,7,86422,89710,70681,73595,90755,53692,0
210000,2,2,2,25,10,10,10,9,9,9,2785,461,6472,83589,73689,64854,0
180000,2,2,2,25,9,9,9,11,10,9,11393,2963,0,0,351,1351,0
220000,2,2,2,25,9,9,9,9,9,7,47588,47721,31027,31807,33966,33288,1
150000,2,3,2,25,9,9,9,9,9,9,151160,152127,154652,157819,155982,154158,0
50000,2,2,2,25,9,9,9,9,11,11,18734,19340,10000,0,0,0,0
20000,2,3,2,25,8,10,10,11,10,9,2521,17360,0,200,17976,17980,1
130000,2,3,2,25,9,9,9,9,9,9,55368,58035,47313,44568,48560,51529,0
200000,2,3,2,25,9,10,10,10,11,11,136435,105,99230,92388,18758,0,0
320000,2,1,2,25,9,9,9,9,9,9,66497,68327,68759,69746,70040,71076,0
90000,2,2,2,25,8,11,11,11,11,11,0,0,0,0,0,0,0
160000,2,2,3,25,10,10,10,10,9,9,8030,8030,8030,19069,15359,10846,1
210000,2,3,3,26,8,7,10,10,10,7,5589,2687,3746,5000,5618,3618,0
360000,2,3,2,26,11,11,11,11,11,11,2741,-59,-59,11868,-2,450,0
220000,2,2,2,26,7,7,7,7,9,9,80055,82646,81229,80175,79563,82371,1
200000,2,3,2,25,8,11,11,11,11,10,2396,1823,1630,2203,1443,1823,0
60000,2,4,2,27,9,9,9,9,9,9,170536,175143,180162,190202,209923,55491,0
30000,2,2,2,24,9,9,9,9,9,9,27690,28543,8536,9497,29046,29873,0
50000,2,1,3,24,9,9,9,9,9,9,48789,49755,49551,49800,20000,0,0
90000,2,3,2,25,9,9,9,9,9,9,14550,15205,15523,15850,15849,17309,0
110000,2,2,2,25,9,9,9,9,9,9,38152,39214,39981,41312,42028,42899,0
140000,2,2,2,25,9,9,9,9,9,9,133714,137585,131666,114989,81475,82812,0
200000,2,2,2,25,10,10,10,10,10,10,2298,1490,1669,142,1100,6861,0
30000,2,2,2,25,9,9,9,9,9,9,26815,27990,29224,26692,18466,29824,0
50000,2,3,2,25,10,10,10,10,10,10,3195,3548,23231,2881,3048,2739,0
50000,2,3,2,25,7,7,6,7,7,7,40959,43870,42891,43582,44561,45592,1
50000,2,3,2,25,9,9,10,9,9,9,4705,9557,7861,8984,10664,7292,0
80000,2,1,3,24,10,10,10,7,10,10,754,-69,3330,2699,1853,184,0
240000,2,4,2,25,9,9,9,9,9,9,26501,26869,27488,17891,6696,4129,0
120000,2,1,2,25,9,9,9,9,9,9,106621,105893,107838,103273,101353,87934,1
200000,2,3,2,26,11,11,11,11,11,11,5337,2322,7458,1086,25643,35237,0
140000,2,3,2,26,9,9,11,11,11,11,21688,0,0,0,0,0,0
360000,2,2,2,26,9,9,9,9,9,9,22233,22935,23816,13800,11000,0,0
70000,2,2,3,26,9,9,9,9,9,9,41659,42652,43705,45965,46900,47884,0
170000,2,2,2,26,7,9,9,9,7,9,111170,113387,115807,119857,117100,118079,1
140000,2,1,2,26,7,9,9,9,9,9,144010,142724,142802,140103,142750,142855,1
20000,2,2,2,24,6,7,6,7,6,7,17690,19102,19502,20881,20266,20511,1
50000,2,3,2,24,9,9,9,9,9,7,12986,13994,15020,16335,17040,16625,0
110000,2,3,2,25,9,9,9,9,9,9,92332,77807,75559,74371,75126,73799,0
180000,2,2,2,26,8,11,10,10,11,11,0,0,1000,0,0,0,0
90000,2,2,2,25,7,9,9,9,9,9,77651,78651,79972,81415,81878,83206,1
120000,2,3,2,26,9,9,9,9,9,9,115520,98551,84797,66398,44428,31738,0
140000,2,3,2,26,9,9,9,9,9,9,63119,64240,64992,52809,51406,50328,0
290000,2,2,3,26,9,9,9,9,9,9,262518,180499,138326,128721,95657,90210,1
310000,2,3,2,26,9,9,7,7,10,7,11683,9624,9022,-422,6214,2360,0
30000,2,3,2,27,9,9,9,9,9,9,3812,5744,8642,11492,14285,17056,0
200000,2,3,3,25,10,10,11,11,11,11,776,0,0,151,0,0,0
180000,2,1,2,26,10,7,10,7,7,11,1728,1539,2703,1650,0,0,0
120000,2,2,3,24,9,9,9,9,9,9,56324,28542,13590,11501,10151,11171,0
290000,2,3,2,25,10,10,10,9,9,9,11102,9327,22149,23737,13449,17963,0
90000,2,1,2,26,9,9,9,9,9,9,91564,43201,42219,1769,2269,3269,0
260000,2,3,2,26,9,9,9,9,9,9,145165,149173,142730,148307,152375,158435,0
230000,2,3,2,26,11,10,10,9,9,9,865,221,16601,17833,15708,10013,0
270000,2,3,2,27,10,10,7,7,10,10,9112,6035,3687,0,887,690,0
280000,2,2,2,29,10,10,10,10,10,9,11536,3408,8220,2287,10969,5395,0
110000,2,2,2,27,8,11,11,11,11,11,0,0,0,0,0,0,1
60000,2,3,2,27,10,10,7,9,9,9,1130,7,7,11965,11958,12069,0
70000,2,3,2,27,9,9,9,9,9,9,70844,64697,65455,66247,65230,66685,0
100000,2,2,3,27,7,9,9,9,9,7,101429,79254,80910,83072,87774,90579,1
140000,2,2,3,27,9,9,9,9,9,9,125792,126771,132730,124689,105447,106704,0
50000,2,2,3,22,9,9,9,9,9,9,34250,34833,35625,36754,16943,16234,1
80000,2,3,2,23,9,9,9,9,9,9,74464,69584,66342,60514,48965,29648,0
40000,2,4,3,24,9,9,9,9,9,9,40848,39270,40929,40528,39575,40526,0
140000,2,2,2,24,9,9,9,9,9,9,135432,136312,131559,111859,98815,97443,1
200000,2,2,2,24,9,9,9,9,9,11,19326,20330,21362,22000,2000,950,0
50000,2,2,2,24,8,7,6,7,7,7,16455,17885,18305,18708,19105,19653,0
80000,2,2,2,24,9,9,9,9,10,10,41444,14262,14631,8592,1425,88516,0
270000,2,2,3,26,9,9,9,9,9,10,22804,11496,12273,12014,10597,31182,0
70000,2,2,3,27,9,9,9,9,9,9,69762,68914,69252,70415,69212,70514,1
200000,2,3,2,25,9,9,9,10,9,9,11740,7221,1341,25068,52486,45047,0
170000,2,2,2,25,9,9,9,9,9,9,26151,24019,26013,24471,23496,25333,1
420000,2,2,2,25,9,9,9,9,9,9,23191,24541,24813,25893,26397,26557,0
50000,2,3,2,26,7,9,9,7,7,7,25875,27132,29695,30908,30112,32123,1
140000,2,2,2,27,9,9,9,9,9,9,124753,101551,93649,89574,90413,90596,0
130000,2,3,2,27,10,9,9,9,9,9,19486,52960,26491,19038,22297,25986,0
270000,2,3,2,27,10,10,10,9,9,9,1390,363,14770,14367,14388,47441,0
80000,2,4,2,27,9,9,9,9,9,9,81787,77845,60159,54151,45108,44490,0
160000,2,2,3,26,8,7,9,9,9,7,46835,45781,47040,47807,50711,40166,0
130000,2,2,2,26,9,9,9,9,10,9,130318,131351,131352,121931,61755,61453,1
160000,2,2,2,27,9,9,9,9,9,9,100613,78592,80240,39835,41150,0,0
180000,2,2,2,27,9,9,9,9,9,9,173098,172494,172060,166204,145146,142961,0
180000,2,3,2,27,8,10,10,10,10,10,0,2039,2000,3918,710,6761,0
210000,2,1,3,27,9,9,11,10,10,11,4700,0,0,1008,0,0,0
150000,2,1,2,26,9,9,9,9,9,9,21081,7985,7315,11295,10413,16745,0
360000,2,3,3,26,11,11,11,11,11,11,1517,2742,2317,2482,1415,2095,0
470000,2,2,2,26,9,9,9,9,9,9,27134,26594,26805,24808,21101,17906,0
40000,2,3,2,27,9,9,9,10,9,9,33563,20539,2360,38639,8899,0,0
200000,2,3,2,27,9,9,9,9,9,9,201202,202252,195276,167209,144232,137271,0
150000,2,3,2,27,9,10,9,10,10,10,8000,13024,9809,8000,800,1072,0
90000,2,2,2,25,9,9,9,9,9,7,65924,58210,60050,61448,73852,72551,1
60000,2,2,2,26,8,7,9,9,11,11,47963,36871,3800,0,0,0,0
80000,2,3,2,26,10,10,10,10,11,10,4620,2991,1441,1608,1453,4287,0
160000,2,3,2,26,9,9,7,9,9,9,13122,14011,12276,7457,7267,5529,0
130000,2,3,2,27,8,11,10,7,7,10,0,0,98,98,98,2500,0
70000,2,1,2,26,9,9,9,9,9,9,70251,29481,8948,9006,10570,11421,0
170000,2,2,2,24,10,10,10,10,9,10,1471,6040,1471,3398,1929,11966,0
50000,2,2,2,25,9,9,9,10,9,10,4406,3732,0,4249,4865,2157,0
100000,2,3,3,25,9,9,10,9,9,9,7565,460,98796,52079,40183,35796,0
130000,2,3,2,27,8,11,11,11,11,11,0,0,0,0,0,0,0
60000,2,2,2,23,9,9,9,9,9,9,56397,57112,58057,59006,39578,38973,0
290000,2,2,2,25,9,9,9,9,9,9,140615,142201,145676,144305,140375,142119,0
50000,2,2,3,26,8,10,7,7,11,11,0,1000,2000,0,0,0,0
140000,2,3,2,24,9,9,9,9,9,9,28872,30083,31119,32597,33257,35061,0
120000,2,3,2,24,9,9,9,9,10,10,3377,4644,8528,8200,3488,1161,0
190000,2,2,2,26,9,9,7,9,9,9,115608,138097,130898,130950,115342,115657,0
30000,2,2,2,22,7,10,10,10,10,10,174,1995,3530,0,5960,0,0
160000,2,1,2,26,10,10,10,10,10,10,390,390,390,390,390,390,0
230000,2,4,2,26,8,10,7,10,10,10,0,500,500,624,1090,2952,0
130000,2,1,2,27,9,9,9,9,9,9,124769,127966,119008,46659,47588,47698,0
340000,2,3,2,27,9,9,9,9,9,9,195524,196119,197690,182112,166822,143166,0
230000,2,3,2,28,7,9,9,9,9,9,101347,95956,87294,85336,81640,82462,1
90000,2,3,2,25,9,9,9,9,9,9,33336,39009,47657,52372,52112,56257,0
300000,2,2,2,26,9,9,9,9,9,9,63425,50294,38235,29944,26259,26288,0
110000,2,2,2,25,9,9,9,9,9,9,52059,49709,8504,7277,7774,8261,1
140000,2,3,2,25,9,9,9,9,9,9,38199,38810,39811,41133,41730,42026,0
180000,2,2,2,26,9,9,9,9,9,9,3739,4889,7768,7156,6956,29402,1
70000,2,3,2,26,8,7,7,7,7,7,52204,53250,53799,52330,55666,56839,1
180000,2,2,3,27,9,9,9,9,9,9,117703,116372,115445,112938,109306,104106,0
150000,2,2,2,27,10,10,10,10,10,9,7815,4914,6237,3280,11167,15915,0
30000,2,2,3,27,9,9,7,9,9,9,27347,31402,30047,30869,29403,29831,0
230000,2,2,2,25,9,10,7,9,9,9,14330,222761,197630,172058,174123,178052,0
180000,2,2,3,27,8,10,10,10,10,10,0,376,0,390,698,636,0
150000,2,2,2,27,9,9,9,9,9,9,61162,50928,47542,46644,31595,24473,0
40000,2,3,2,27,9,9,9,9,9,9,30923,26175,27251,29397,19650,23202,0
40000,2,3,2,27,9,9,9,7,7,7,37005,38084,41156,39986,40465,36745,1
120000,2,2,2,27,7,7,7,7,9,9,113354,115503,121861,117485,118381,115604,1
140000,2,3,2,27,9,9,9,9,9,9,14997,16437,18848,21209,25503,27918,0
80000,2,3,3,27,10,10,10,10,11,11,494,329,4724,0,1054,0,0
420000,2,3,2,27,10,10,10,10,9,9,15629,5402,1237,24712,11912,12647,0
180000,2,1,2,27,10,10,10,10,10,10,3578,3898,0,715,4079,0,0
90000,2,2,3,27,9,9,9,9,9,9,73849,70549,49858,43303,29888,24973,0
330000,2,2,3,27,11,11,11,11,11,10,0,0,0,0,0,2234,0
260000,2,2,3,27,9,9,9,9,9,9,71865,75459,77240,78856,80350,84040,0
200000,2,2,2,27,10,10,10,10,10,10,1126,390,390,390,540,770,0
30000,2,2,2,23,9,9,9,9,7,9,19769,24285,26143,26929,19610,20591,0
300000,2,2,2,24,9,9,9,9,9,9,16463,11537,9265,7263,14145,11535,0
130000,2,3,2,24,9,9,7,9,10,10,16078,16055,13371,4405,1292,390,0
30000,2,2,2,22,10,9,10,10,10,10,2293,3158,5547,3312,3145,3022,0
30000,2,2,2,23,8,7,7,7,7,7,11174,11989,12997,12491,13374,13017,1
130000,2,3,2,23,9,9,9,9,9,9,102087,101079,93977,94427,89041,89833,0
190000,2,2,2,28,9,9,9,9,9,7,188370,188550,187521,190448,195492,190598,0
230000,2,2,2,23,6,7,7,10,10,11,1090,490,0,878,0,0,1
50000,2,2,2,24,10,9,10,7,7,11,18625,19956,5177,2071,0,0,0
70000,2,2,3,24,9,9,9,9,9,9,8193,7569,8127,8838,8736,10753,0
50000,2,2,3,25,9,9,9,9,9,9,59010,57593,56203,54794,53509,52021,1
60000,2,3,2,24,9,10,9,9,10,10,47386,4807,3434,2386,2837,3358,1
150000,2,2,2,25,11,11,11,11,11,11,36215,6105,1076,0,3113,0,0
240000,2,2,3,27,9,9,9,9,9,9,240428,235782,129479,125584,128752,130651,0
110000,2,2,2,25,9,9,9,9,9,9,50406,45099,46002,44701,42706,43513,0
110000,2,2,3,26,9,9,9,9,9,9,108001,90128,92103,87049,66820,65823,0
50000,2,2,2,25,9,9,9,9,9,9,47858,40506,40110,41070,40731,40440,0
210000,2,3,2,29,11,11,11,11,11,11,10692,-3,-3,-3,650,1850,0
160000,2,3,2,28,10,10,10,10,10,10,3849,6393,6969,9044,2325,3998,0
120000,2,3,2,29,9,9,9,9,9,9,3706,101833,103108,100953,83739,51424,0
130000,2,4,3,27,9,9,9,9,9,9,131041,133792,127622,129795,122416,124653,0
170000,2,2,2,27,9,9,9,9,9,7,168858,171530,164509,128279,139968,127502,0
120000,2,3,2,27,9,9,9,9,9,9,35238,35907,31513,31659,30069,8005,0
170000,2,3,2,27,8,11,11,11,11,11,0,0,0,0,0,0,0
290000,2,2,2,27,9,9,9,9,9,9,240506,235475,240584,212024,216379,209440,0
70000,2,3,2,27,10,10,10,10,10,10,157,157,157,157,157,307,0
140000,2,2,2,27,9,9,9,9,9,9,136276,139504,140262,138958,136898,141634,0
180000,2,3,2,27,8,7,7,7,9,9,5892,4824,3784,3089,2715,1821,1
200000,2,3,2,27,10,10,11,10,10,11,1171,0,0,680,0,0,0
90000,2,2,2,27,9,9,7,9,9,9,97973,100442,89242,82784,53609,49048,1
80000,2,2,2,27,9,9,9,10,10,10,52934,54217,52394,2131,744,758,0
130000,2,3,3,27,10,10,10,10,10,10,3363,8305,15253,7338,3666,7856,0
20000,2,2,3,27,10,10,7,9,9,9,191,20391,19292,19545,18945,19494,0
200000,2,3,2,27,11,11,11,11,11,11,4257,3690,4460,3190,5238,950,1
200000,2,2,2,27,10,10,10,9,10,10,13285,2150,14122,27413,35377,29922,0
120000,2,2,2,27,8,11,10,10,11,11,0,0,2382,0,0,0,1
60000,2,1,3,28,9,10,10,10,10,9,7207,12625,6244,13615,25475,26237,0
340000,2,1,2,28,9,9,9,9,9,9,1830,4777,7681,12519,15299,15905,0
150000,2,3,2,28,10,7,10,7,9,10,1040,148,9173,296,148,446,1
160000,2,1,2,28,10,10,10,10,10,10,408,99,99,398,99,569,0
200000,2,3,2,28,9,9,9,9,9,9,52935,51971,51341,49090,50009,51076,0
50000,2,1,3,28,9,9,7,7,9,9,43165,49091,50453,49037,28589,29392,1
170000,2,3,2,27,11,11,11,11,11,11,106,18719,30000,0,0,1532,1
280000,2,2,3,27,9,9,7,7,7,7,109392,128447,131053,132418,134038,136939,0
270000,2,3,2,26,9,9,9,9,9,9,209164,201798,186008,173810,159418,139200,0
120000,2,2,2,27,10,10,10,7,10,10,1184,1066,5079,2528,4007,7457,0
280000,2,3,2,27,10,10,10,10,10,10,6585,4308,0,1265,1627,204,0
50000,2,3,2,27,9,9,9,9,9,9,30951,28622,11656,5435,6337,7227,0
200000,2,3,2,28,11,11,11,11,11,11,0,0,0,0,0,0,0
50000,2,2,3,27,9,9,9,9,9,9,47254,43583,35245,27520,25928,26470,1
150000,2,3,2,28,9,10,10,9,9,9,6121,4391,6269,8992,4314,11131,0
50000,2,1,2,28,6,7,7,2,2,2,2350,2400,2400,2400,2400,2400,1
150000,2,2,2,27,10,10,10,10,9,9,1518,1798,5699,4644,70337,67902,0
150000,2,3,2,27,11,11,11,10,9,9,-3706,-6108,32662,59350,41136,28596,0
90000,2,2,2,27,10,10,9,9,9,9,18674,88907,90659,82827,79359,81401,0
500000,2,3,2,28,9,9,9,9,9,9,93625,101723,95390,102203,47388,73230,0
300000,2,2,2,28,9,9,9,9,9,9,327724,325970,325020,319750,265136,262378,0
240000,2,2,2,28,9,9,9,9,9,9,234053,132007,234638,239790,132697,135561,0
120000,2,2,2,28,9,9,9,9,11,11,48499,48684,6344,0,0,0,0
120000,2,2,3,28,11,11,11,11,11,11,1613,136,0,0,0,0,0
390000,2,3,2,28,9,9,9,9,9,9,125863,131249,119175,115922,101725,90334,0
200000,2,2,3,28,9,9,9,10,9,9,5733,4426,3559,22458,20888,17875,0
80000,2,2,2,24,9,9,7,7,7,7,70411,75874,76710,74792,79636,77757,0
20000,2,2,2,23,7,7,9,9,9,9,12492,11995,13324,14029,14308,14625,1
50000,2,2,2,24,9,9,9,9,9,9,26735,26994,28331,27138,26499,27301,0
70000,2,2,2,25,7,9,9,9,9,9,46526,47820,48750,49936,51102,52276,1
170000,2,2,2,24,9,9,9,9,9,9,169398,143539,125642,48926,23381,24492,0
80000,2,2,2,25,7,7,7,9,9,9,77096,83189,81308,81847,81077,79885,0
310000,2,2,2,27,9,9,9,9,9,9,122127,110388,119365,113435,140988,145161,0
230000,2,3,2,27,9,9,9,9,9,9,145959,94798,70299,40299,33112,18009,0
20000,2,2,2,27,9,9,9,9,9,9,18833,19404,18699,19324,16234,16609,0
270000,2,2,3,27,8,7,9,9,9,9,253072,247521,253024,258109,243331,247504,0
230000,2,1,2,27,10,7,10,10,9,10,6155,5650,3004,4200,1400,4222,1
230000,2,2,2,28,9,9,9,9,9,10,7865,12377,12543,13713,17960,650,0
200000,2,3,2,28,9,9,9,9,7,7,58833,61991,7357,9471,8538,7685,0
30000,2,1,2,28,10,10,10,10,10,7,8432,25460,557,1299,600,450,0
300000,2,2,2,28,9,9,7,7,7,7,275855,286812,280337,318248,316147,303666,1
500000,2,3,2,29,10,10,10,10,9,9,16090,36635,75434,928,56705,81334,0
170000,2,3,2,29,8,10,10,10,11,11,0,6390,1690,0,0,0,0
200000,2,2,2,29,10,10,10,10,9,9,18568,-49,980,3682,3682,0,0
500000,2,3,2,29,9,9,9,9,9,9,33107,34773,35426,28479,15729,7905,0
50000,2,2,2,29,9,9,9,9,9,9,50029,48347,49268,50437,37302,38302,0
150000,2,3,2,29,10,7,10,10,9,9,2599,1530,390,1366,780,0,0
100000,2,2,2,29,9,9,9,9,10,9,47107,60800,68095,64339,15522,51336,0
150000,2,3,2,26,9,9,9,9,9,9,24848,22726,11145,15690,17875,24590,0
170000,2,3,2,26,9,9,9,9,9,9,22680,13827,9522,10254,5520,6212,0
100000,2,2,2,27,9,9,9,9,9,9,42713,50270,22576,18247,22029,19540,0
160000,2,3,2,27,11,11,11,11,11,11,1040,1188,1276,372,372,372,0
90000,2,3,2,27,9,9,9,7,9,9,37026,40641,42142,35349,29790,26414,0
190000,2,2,2,27,9,9,9,9,9,9,97136,98767,101452,103471,104083,106359,0
200000,2,2,2,28,9,9,9,9,9,9,61940,63314,64699,66029,66836,68390,0
50000,2,2,3,28,9,9,7,7,9,9,56701,57421,54587,49571,50028,17159,0
260000,2,3,2,28,11,11,11,11,11,11,-28,5735,693,1557,685,11625,0
250000,2,2,2,29,9,10,10,11,10,10,20687,14082,-38,-38,7581,5625,0
230000,2,3,2,29,11,10,7,10,10,10,3764,10943,6588,4571,2526,5375,0
240000,2,3,2,26,10,9,10,10,10,10,28700,21944,12450,27255,6280,7619,0
110000,2,3,2,27,9,9,9,9,9,9,110553,108387,111427,111697,111956,111325,1
60000,2,3,2,27,8,11,11,10,10,10,0,0,0,150,1179,778,0
80000,2,3,2,24,9,9,9,10,10,9,42377,32482,20782,11632,64989,62392,0
230000,2,2,2,28,9,9,9,9,9,9,111295,112425,95155,72983,70329,69340,0
210000,2,3,2,28,9,10,10,10,10,10,7457,1512,8475,5499,2960,670,0
100000,2,2,2,28,7,7,7,7,7,9,72464,70710,72432,74322,74496,76058,1
50000,2,2,2,29,7,7,7,7,9,9,48286,49286,50006,48846,45944,46925,1
50000,2,2,2,27,9,9,9,7,9,9,42391,44689,48172,46937,48570,50144,0
40000,2,3,2,27,10,9,9,10,10,9,27025,32228,38904,4235,87230,72647,1
90000,2,2,2,24,9,9,11,10,10,11,3386,-63,0,1176,0,0,0
70000,2,3,2,25,9,9,9,9,7,7,35871,37174,37904,40651,39697,42253,0
30000,2,2,3,26,9,9,9,9,7,9,20105,21419,22278,24423,19985,15021,0
170000,2,3,2,27,10,10,10,10,10,10,272,272,272,755,759,602,0
80000,2,2,2,27,9,9,9,9,9,9,83120,51347,44878,42108,28316,29523,0
140000,2,2,2,27,9,9,9,10,10,10,16037,17066,21199,390,0,390,0
30000,2,2,2,25,9,9,7,9,9,9,5293,8107,7738,10179,11902,13109,0
40000,2,2,2,25,9,9,9,9,9,9,26133,26896,27961,28995,29612,30434,1
50000,2,3,2,26,8,11,11,10,10,10,0,0,0,1363,0,1624,0
230000,2,2,2,26,9,9,9,9,9,9,2656,3678,4650,3234,4174,5100,0
60000,2,3,2,27,8,10,10,10,9,9,0,3947,5691,21001,17931,2439,0
60000,2,3,2,27,9,9,9,9,9,9,62321,61015,58160,51237,29999,28972,0
250000,2,2,2,29,9,9,9,9,9,9,46948,46351,33227,33732,32245,37589,0
240000,2,3,3,29,9,9,9,10,9,9,41923,21409,17833,194043,194991,192800,0
310000,2,3,2,28,9,9,9,9,9,9,176565,152037,166900,154297,146844,146883,0
320000,2,3,2,28,9,9,9,9,9,9,293073,293210,290057,25922,22982,20553,0
20000,2,3,2,28,9,9,9,11,11,11,12031,13446,0,0,0,0,0
300000,2,3,2,28,9,9,9,9,10,10,10291,19617,19326,10662,10162,10250,0
50000,2,2,2,28,9,9,9,9,9,9,10051,14149,21514,25359,30400,39678,0
570000,2,3,2,28,9,9,9,9,9,9,33675,29865,33337,32646,30465,31126,0
160000,2,3,2,28,9,9,9,9,9,9,118695,125186,131648,137902,145046,152551,0
230000,2,2,2,28,10,10,10,10,10,10,7539,6500,6500,45914,1465,600,0
250000,2,3,2,28,9,9,9,9,10,9,45687,31114,21867,13190,27817,22001,0
80000,2,2,2,28,9,9,9,9,9,9,77391,78198,78840,79855,79488,80001,0
60000,2,1,2,28,10,10,9,9,9,9,396,43902,44802,42984,38495,39038,0
90000,2,4,2,24,9,9,9,9,9,10,17584,18377,18496,11716,3163,30483,0
